generation,prev_avg_utility,avg_utility,avg_degree
822,36.560000,36.560000,12.960000
823,35.160000,41.760000,12.920000
824,32.260000,33.720000,12.900000
825,43.920000,43.920000,12.900000
826,37.280000,43.580000,12.940000
827,30.780000,30.780000,12.940000
828,40.060000,41.620000,12.940000
829,32.980000,35.720000,12.960000
830,34.140000,34.140000,12.960000
831,39.560000,39.560000,12.960000
832,40.360000,40.360000,12.960000
833,45.300000,45.300000,12.960000
834,42.360000,42.360000,12.960000
835,29.320000,33.560000,12.920000
836,34.600000,41.920000,12.920000
837,38.740000,38.740000,12.920000
838,36.220000,40.620000,12.920000
839,41.120000,41.120000,12.920000
840,46.360000,46.360000,12.920000
841,37.520000,37.520000,12.920000
842,37.940000,37.940000,12.920000
843,33.200000,39.420000,12.940000
844,39.000000,39.000000,12.940000
845,39.200000,39.200000,12.940000
846,44.940000,44.940000,12.940000
847,36.380000,36.380000,12.940000
848,35.920000,40.360000,12.940000
849,32.260000,35.400000,12.920000
850,41.640000,42.760000,12.920000
851,29.860000,38.460000,12.880000
852,39.300000,39.300000,12.880000
853,34.860000,41.120000,12.820000
854,36.220000,36.220000,12.820000
855,33.120000,38.200000,12.820000
856,43.880000,43.880000,12.820000
857,35.800000,41.460000,12.840000
858,36.760000,37.360000,12.840000
859,44.460000,44.460000,12.840000
860,31.920000,44.240000,12.840000
861,37.860000,37.860000,12.840000
862,42.800000,42.800000,12.840000
863,37.720000,37.720000,12.840000
864,34.180000,39.780000,12.840000
865,41.100000,44.840000,12.840000
866,33.520000,38.640000,12.840000
867,38.220000,45.280000,12.840000
868,33.680000,38.120000,12.860000
869,35.360000,41.700000,12.860000
870,38.560000,38.560000,12.860000
871,43.680000,43.680000,12.860000
872,42.260000,42.260000,12.860000
873,39.480000,41.240000,12.820000
874,40.240000,40.240000,12.820000
875,38.860000,38.860000,12.820000
876,38.640000,41.940000,12.780000
877,40.160000,43.500000,12.800000
878,35.060000,35.920000,12.800000
879,35.080000,35.080000,12.800000
880,37.980000,40.580000,12.840000
881,33.500000,35.560000,12.860000
882,40.680000,40.680000,12.860000
883,33.960000,43.840000,12.880000
884,39.000000,39.000000,12.880000
885,29.480000,31.580000,12.880000
886,36.960000,42.440000,12.900000
887,36.000000,36.000000,12.900000
888,41.760000,41.760000,12.900000
889,33.840000,33.840000,12.900000
890,43.320000,43.320000,12.900000
891,42.720000,42.720000,12.900000
892,39.160000,39.420000,12.960000
893,38.880000,38.880000,12.960000
894,38.580000,39.880000,12.980000
895,30.840000,43.640000,13.000000
896,33.620000,41.480000,13.020000
897,38.400000,38.400000,13.020000
898,38.180000,38.180000,13.020000
899,43.780000,43.780000,13.020000
900,37.620000,42.520000,12.980000
901,30.420000,43.340000,12.940000
902,35.520000,35.520000,12.940000
903,33.540000,37.220000,12.960000
904,31.700000,45.880000,12.920000
905,45.620000,45.620000,12.920000
906,47.760000,47.760000,12.920000
907,40.080000,40.080000,12.920000
908,42.760000,42.760000,12.920000
909,42.820000,42.820000,12.920000
910,33.640000,38.060000,12.940000
911,35.380000,35.820000,12.960000
912,30.660000,39.600000,12.940000
913,40.100000,40.100000,12.940000
914,46.220000,46.220000,12.940000
915,31.560000,31.560000,12.940000
916,37.540000,37.540000,12.940000
917,37.320000,37.320000,12.940000
918,42.220000,42.220000,12.940000
919,37.220000,42.080000,12.940000
920,42.220000,42.220000,12.940000
921,39.500000,39.500000,12.940000
922,35.700000,35.700000,12.940000
923,32.560000,37.660000,12.900000
924,37.560000,37.560000,12.900000
925,39.000000,39.000000,12.900000
926,37.640000,43.860000,12.860000
927,43.920000,43.920000,12.860000
928,38.780000,38.780000,12.860000
929,43.780000,43.780000,12.860000
930,31.140000,44.240000,12.800000
931,37.660000,37.660000,12.800000
932,32.680000,34.580000,12.740000
933,40.520000,42.920000,12.720000
934,31.320000,39.100000,12.680000
935,40.260000,42.160000,12.700000
936,42.260000,42.260000,12.700000
937,35.520000,35.520000,12.700000
938,34.520000,46.380000,12.740000
939,42.720000,44.900000,12.740000
940,42.000000,42.000000,12.740000
941,37.860000,37.860000,12.740000
942,42.100000,42.100000,12.740000
943,36.420000,36.420000,12.740000
944,32.640000,36.060000,12.720000
945,31.300000,43.980000,12.740000
946,34.800000,45.240000,12.740000
947,40.740000,42.160000,12.780000
948,36.000000,36.000000,12.780000
949,40.860000,40.860000,12.780000
950,39.120000,41.520000,12.800000
951,41.100000,41.100000,12.800000
952,46.720000,46.720000,12.800000
953,36.800000,44.180000,12.800000
954,36.420000,36.620000,12.740000
955,31.740000,40.360000,12.780000
956,28.480000,40.040000,12.820000
957,41.900000,46.460000,12.820000
958,30.980000,32.620000,12.840000
959,29.440000,44.300000,12.840000
960,39.320000,39.320000,12.840000
961,40.620000,41.220000,12.880000
962,43.180000,43.180000,12.880000
963,33.760000,35.460000,12.840000
964,42.140000,42.140000,12.840000
965,40.960000,41.480000,12.820000
966,36.060000,37.080000,12.840000
967,33.160000,33.160000,12.840000
968,40.440000,41.840000,12.820000
969,36.200000,45.380000,12.820000
970,38.280000,40.480000,12.860000
971,42.880000,42.880000,12.860000
972,38.200000,44.460000,12.860000
973,41.980000,45.360000,12.880000
974,38.200000,38.200000,12.880000
975,34.980000,39.860000,12.860000
976,41.520000,41.520000,12.860000
977,36.680000,39.800000,12.860000
978,38.780000,45.880000,12.840000
979,33.540000,34.900000,12.800000
980,34.020000,38.220000,12.820000
981,37.400000,37.400000,12.820000
982,41.480000,42.020000,12.800000
983,35.000000,39.120000,12.860000
984,41.340000,41.980000,12.900000
985,38.900000,38.900000,12.900000
986,38.120000,38.120000,12.900000
987,30.260000,38.920000,12.920000
988,43.000000,43.000000,12.920000
989,31.980000,31.980000,12.920000
990,38.080000,38.080000,12.920000
991,42.160000,42.220000,12.960000
992,41.680000,41.680000,12.960000
993,31.880000,43.000000,12.960000
994,39.220000,42.040000,13.020000
995,46.240000,46.240000,13.020000
996,40.220000,40.220000,13.020000
997,34.480000,39.160000,13.000000
998,34.220000,34.260000,12.960000
999,38.800000,40.620000,12.920000
1000,30.600000,35.160000,12.880000
1001,33.740000,36.500000,12.880000
1002,37.240000,37.240000,12.880000
1003,39.600000,39.600000,12.880000
1004,41.960000,41.960000,12.880000
1005,37.220000,38.240000,12.940000
1006,39.000000,39.000000,12.940000
1007,38.960000,39.260000,12.920000
1008,44.080000,44.080000,12.920000
1009,41.020000,41.020000,12.920000
1010,35.960000,45.580000,12.880000
1011,33.660000,48.360000,12.880000
1012,46.000000,46.000000,12.880000
1013,39.040000,39.040000,12.880000
1014,36.680000,36.680000,12.880000
1015,27.580000,43.080000,12.880000
1016,39.420000,39.420000,12.880000
1017,40.560000,40.560000,12.880000
1018,39.000000,39.000000,12.880000
1019,40.540000,45.220000,12.900000
1020,28.340000,44.260000,12.940000
1021,38.420000,39.800000,12.840000
1022,33.060000,33.060000,12.840000
1023,45.260000,45.260000,12.840000
1024,34.440000,45.400000,12.840000
1025,36.420000,38.240000,12.820000
1026,38.360000,38.360000,12.820000
1027,34.340000,35.160000,12.780000
1028,35.280000,39.160000,12.780000
1029,40.680000,40.680000,12.780000
1030,34.580000,37.000000,12.800000
1031,39.360000,39.980000,12.740000
1032,42.160000,42.160000,12.740000
1033,38.300000,38.600000,12.740000
1034,36.040000,40.520000,12.780000
1035,35.880000,38.340000,12.760000
1036,31.980000,43.080000,12.760000
1037,41.640000,41.640000,12.760000
1038,40.560000,41.920000,12.780000
1039,32.900000,43.300000,12.760000
1040,41.240000,41.240000,12.760000
1041,33.480000,33.480000,12.760000
1042,35.980000,44.480000,12.760000
1043,38.700000,43.600000,12.760000
1044,39.240000,39.240000,12.760000
1045,34.760000,34.760000,12.760000
1046,41.220000,41.220000,12.760000
1047,34.960000,43.140000,12.780000
1048,34.220000,41.660000,12.780000
1049,44.840000,44.840000,12.780000
1050,41.100000,41.100000,12.780000
1051,34.880000,37.800000,12.760000
1052,45.240000,45.240000,12.760000
1053,36.640000,36.640000,12.760000
1054,38.640000,38.640000,12.760000
1055,35.080000,35.080000,12.760000
1056,37.440000,40.820000,12.780000
1057,40.680000,40.680000,12.780000
1058,36.040000,38.780000,12.760000
1059,29.940000,38.280000,12.720000
1060,38.700000,42.300000,12.680000
1061,36.560000,40.800000,12.660000
1062,42.280000,42.280000,12.660000
1063,37.460000,39.840000,12.640000
1064,36.420000,41.320000,12.700000
1065,42.580000,42.580000,12.700000
1066,35.000000,40.340000,12.720000
1067,38.440000,41.940000,12.740000
1068,38.620000,39.380000,12.780000
1069,43.900000,43.900000,12.780000
1070,40.060000,43.480000,12.780000
1071,34.360000,34.360000,12.780000
1072,31.800000,43.920000,12.760000
1073,34.900000,34.900000,12.760000
1074,44.880000,44.880000,12.760000
1075,35.740000,35.740000,12.760000
1076,44.200000,44.200000,12.760000
1077,39.420000,39.420000,12.760000
1078,40.400000,40.400000,12.760000
1079,38.240000,38.240000,12.760000
1080,37.720000,44.040000,12.800000
1081,34.000000,38.960000,12.860000
1082,40.220000,40.220000,12.860000
1083,33.960000,36.140000,12.940000
1084,39.300000,39.300000,12.940000
1085,36.740000,36.740000,12.940000
1086,41.960000,41.960000,12.940000
1087,35.600000,40.560000,12.940000
1088,40.200000,43.200000,12.860000
1089,39.280000,39.280000,12.860000
1090,40.840000,40.840000,12.860000
1091,40.520000,40.520000,12.860000
1092,31.920000,31.920000,12.860000
1093,36.940000,36.940000,12.860000
1094,42.200000,42.340000,12.840000
1095,42.680000,42.680000,12.840000
1096,38.120000,40.100000,12.860000
1097,33.160000,36.200000,12.880000
1098,37.460000,37.460000,12.880000
1099,27.520000,41.600000,12.840000
1100,35.780000,41.160000,12.820000
1101,38.800000,38.800000,12.820000
1102,33.320000,33.320000,12.820000
1103,34.640000,38.680000,12.880000
1104,40.820000,40.820000,12.880000
1105,28.560000,38.380000,12.840000
1106,35.500000,45.520000,12.840000
1107,40.920000,40.920000,12.840000
1108,38.680000,38.680000,12.840000
1109,43.700000,43.700000,12.840000
1110,41.080000,42.860000,12.840000
1111,43.200000,43.200000,12.840000
1112,37.120000,37.120000,12.840000
1113,33.300000,38.920000,12.860000
1114,40.560000,40.560000,12.860000
1115,45.460000,45.460000,12.860000
1116,40.100000,40.100000,12.860000
1117,43.020000,43.020000,12.860000
1118,37.220000,45.080000,12.920000
1119,44.920000,44.920000,12.920000
1120,36.700000,43.320000,12.960000
1121,38.820000,40.660000,12.980000
1122,35.060000,39.420000,12.960000
1123,47.800000,47.800000,12.960000
1124,33.280000,34.960000,12.980000
1125,38.000000,38.000000,12.980000
1126,42.520000,42.520000,12.980000
1127,32.800000,40.960000,12.940000
1128,39.460000,47.060000,12.960000
1129,42.080000,42.080000,12.960000
1130,32.700000,43.540000,12.960000
1131,38.260000,40.200000,12.920000
1132,42.540000,42.540000,12.920000
1133,36.160000,36.160000,12.920000
1134,38.540000,38.540000,12.920000
1135,38.720000,44.220000,12.920000
1136,36.400000,37.240000,12.880000
1137,32.920000,39.860000,12.840000
1138,37.600000,37.600000,12.840000
1139,40.460000,40.460000,12.840000
1140,36.480000,39.180000,12.860000
1141,38.180000,38.180000,12.860000
1142,39.400000,39.800000,12.900000
1143,35.180000,35.180000,12.900000
1144,38.480000,39.800000,12.880000
1145,41.780000,41.780000,12.880000
1146,34.380000,39.100000,12.920000
1147,36.200000,36.200000,12.920000
1148,32.500000,40.520000,12.880000
1149,36.740000,36.740000,12.880000
1150,40.580000,40.580000,12.880000
1151,33.400000,33.400000,12.880000
1152,37.480000,41.340000,12.940000
1153,37.180000,42.480000,12.920000
1154,34.740000,39.840000,12.880000
1155,33.980000,33.980000,12.880000
1156,38.340000,38.340000,12.880000
1157,33.680000,42.840000,12.880000
1158,32.480000,38.160000,12.900000
1159,37.040000,41.240000,12.900000
1160,35.260000,35.260000,12.900000
1161,31.440000,37.300000,12.880000
1162,43.320000,43.320000,12.880000
1163,34.260000,34.260000,12.880000
1164,35.880000,39.740000,12.880000
1165,41.680000,41.680000,12.880000
1166,33.580000,33.580000,12.880000
1167,35.140000,37.560000,12.840000
1168,39.520000,39.520000,12.840000
1169,36.980000,36.980000,12.840000
1170,34.260000,34.260000,12.840000
1171,37.900000,37.900000,12.840000
1172,35.620000,37.320000,12.840000
1173,42.440000,42.440000,12.840000
1174,49.540000,49.540000,12.840000
1175,37.280000,37.280000,12.840000
1176,41.060000,41.060000,12.840000
1177,38.000000,41.000000,12.860000
1178,40.880000,40.880000,12.860000
1179,39.420000,43.500000,12.880000
1180,36.060000,38.460000,12.900000
1181,33.660000,41.640000,12.880000
1182,33.080000,33.080000,12.880000
1183,33.100000,34.580000,12.820000
1184,33.120000,33.480000,12.900000
1185,40.180000,41.840000,12.860000
1186,41.560000,41.560000,12.860000
1187,43.840000,43.840000,12.860000
1188,45.960000,45.960000,12.860000
1189,37.200000,42.080000,12.900000
1190,44.240000,44.240000,12.900000
1191,42.400000,42.400000,12.900000
1192,34.460000,40.400000,12.880000
1193,38.140000,38.140000,12.880000
1194,37.600000,39.900000,12.800000
1195,38.200000,38.200000,12.800000
1196,36.380000,40.280000,12.780000
1197,46.440000,46.440000,12.780000
1198,39.160000,39.160000,12.780000
1199,37.700000,44.080000,12.820000
1200,44.540000,44.540000,12.820000
1201,35.520000,41.800000,12.820000
1202,41.500000,41.500000,12.820000
1203,38.160000,38.160000,12.820000
1204,39.280000,39.280000,12.820000
1205,33.080000,40.600000,12.820000
1206,31.580000,37.500000,12.860000
1207,34.140000,36.880000,12.840000
1208,36.860000,40.760000,12.820000
1209,34.680000,40.960000,12.800000
1210,39.480000,40.040000,12.780000
1211,43.620000,43.620000,12.780000
1212,34.280000,34.280000,12.780000
1213,39.700000,39.700000,12.780000
1214,37.120000,40.500000,12.800000
1215,30.540000,34.120000,12.740000
1216,40.900000,40.900000,12.740000
1217,38.360000,44.440000,12.740000
1218,37.180000,37.180000,12.740000
1219,40.100000,40.100000,12.740000
1220,41.920000,41.920000,12.740000
1221,30.220000,41.740000,12.740000
1222,33.340000,43.000000,12.780000
1223,34.620000,40.880000,12.780000
1224,42.620000,42.620000,12.780000
1225,31.960000,31.960000,12.780000
1226,36.720000,36.720000,12.780000
1227,37.460000,37.460000,12.780000
1228,32.500000,32.500000,12.780000
1229,37.720000,37.720000,12.780000
1230,36.820000,36.820000,12.780000
1231,42.740000,42.740000,12.780000
1232,40.440000,40.440000,12.780000
1233,38.980000,40.000000,12.780000
1234,32.020000,32.020000,12.780000
1235,37.420000,43.160000,12.780000
1236,39.600000,39.600000,12.780000
1237,35.560000,35.940000,12.760000
1238,37.300000,37.300000,12.760000
1239,31.680000,39.200000,12.800000
1240,39.520000,39.520000,12.800000
1241,36.680000,36.680000,12.800000
1242,42.500000,42.500000,12.800000
1243,42.180000,42.180000,12.800000
1244,39.000000,39.000000,12.800000
1245,44.960000,44.960000,12.800000
1246,43.860000,43.860000,12.800000
1247,40.340000,40.340000,12.800000
1248,34.620000,34.620000,12.800000
1249,35.780000,41.620000,12.780000
1250,33.280000,41.360000,12.800000
1251,34.600000,42.280000,12.800000
1252,33.800000,34.060000,12.800000
1253,34.720000,34.720000,12.800000
1254,40.400000,40.400000,12.800000
1255,40.040000,40.040000,12.800000
1256,34.740000,38.980000,12.780000
1257,30.700000,36.560000,12.780000
1258,29.680000,33.800000,12.800000
1259,41.680000,41.680000,12.800000
1260,36.940000,36.940000,12.800000
1261,34.660000,44.120000,12.820000
1262,36.560000,36.560000,12.820000
1263,39.940000,43.400000,12.800000
1264,38.840000,46.600000,12.860000
1265,37.740000,40.420000,12.960000
1266,42.420000,42.420000,12.960000
1267,38.940000,38.940000,12.960000
1268,39.040000,39.040000,12.960000
1269,40.220000,42.420000,12.960000
1270,30.040000,42.340000,12.940000
1271,33.780000,41.540000,12.920000
1272,35.680000,40.280000,12.880000
1273,30.920000,33.080000,12.900000
1274,37.300000,37.300000,12.900000
1275,34.880000,41.820000,12.900000
1276,32.620000,34.640000,12.880000
1277,28.820000,35.560000,12.860000
1278,44.080000,44.080000,12.860000
1279,40.020000,40.020000,12.860000
1280,34.760000,35.720000,12.880000
1281,35.920000,38.660000,12.880000
1282,39.700000,39.700000,12.880000
1283,36.340000,38.060000,12.880000
1284,37.820000,37.820000,12.880000
1285,39.720000,42.600000,12.880000
1286,39.240000,39.240000,12.880000
1287,37.680000,37.680000,12.880000
1288,33.900000,38.980000,12.880000
1289,39.580000,39.580000,12.880000
1290,38.300000,38.300000,12.880000
1291,40.820000,43.000000,12.860000
1292,42.100000,42.100000,12.860000
1293,35.860000,47.700000,12.820000
1294,37.880000,37.880000,12.820000
1295,32.740000,33.600000,12.820000
1296,33.640000,37.520000,12.800000
1297,32.360000,46.240000,12.820000
1298,42.700000,45.040000,12.820000
1299,36.120000,36.120000,12.820000
1300,43.540000,43.540000,12.820000
1301,36.020000,36.020000,12.820000
1302,41.040000,41.040000,12.820000
1303,38.980000,38.980000,12.820000
1304,39.400000,39.400000,12.820000
1305,41.380000,41.380000,12.820000
1306,34.400000,40.160000,12.800000
1307,37.440000,41.020000,12.800000
1308,32.120000,41.280000,12.840000
1309,35.540000,35.540000,12.840000
1310,39.620000,39.620000,12.840000
1311,43.160000,43.160000,12.840000
1312,43.320000,43.320000,12.840000
1313,36.800000,37.620000,12.840000
1314,40.720000,40.720000,12.840000
1315,41.420000,42.520000,12.800000
1316,33.660000,35.160000,12.760000
1317,35.960000,35.960000,12.760000
1318,46.080000,46.080000,12.760000
1319,38.380000,38.380000,12.760000
1320,36.440000,40.360000,12.780000
1321,34.100000,40.580000,12.840000
1322,35.720000,35.720000,12.840000
1323,35.140000,36.320000,12.840000
1324,34.000000,39.860000,12.840000
1325,35.680000,41.800000,12.900000
1326,33.040000,38.760000,12.920000
1327,37.320000,45.880000,12.960000
1328,35.440000,43.660000,12.960000
1329,40.880000,43.780000,12.860000
1330,38.420000,38.420000,12.860000
1331,40.280000,40.440000,12.840000
1332,42.840000,42.840000,12.840000
1333,37.540000,37.540000,12.840000
1334,31.120000,43.820000,12.800000
1335,35.280000,39.620000,12.840000
1336,38.640000,39.400000,12.820000
1337,37.800000,44.320000,12.840000
1338,37.580000,43.520000,12.860000
1339,41.940000,41.940000,12.860000
1340,30.100000,46.260000,12.820000
1341,35.120000,38.320000,12.860000
1342,37.440000,42.440000,12.840000
1343,40.700000,42.460000,12.860000
1344,40.520000,40.520000,12.860000
1345,45.800000,45.800000,12.860000
1346,38.780000,39.760000,12.900000
1347,38.060000,38.060000,12.900000
1348,35.780000,35.780000,12.900000
1349,47.040000,47.040000,12.900000
1350,39.240000,40.020000,12.920000
1351,38.400000,43.900000,12.920000
1352,33.520000,38.760000,12.900000
1353,34.140000,36.000000,12.880000
1354,37.320000,42.700000,12.920000
1355,39.240000,44.060000,12.880000
1356,38.300000,38.300000,12.880000
1357,40.740000,40.740000,12.880000
1358,38.240000,45.560000,12.860000
1359,42.860000,42.860000,12.860000
1360,33.860000,33.860000,12.860000
1361,30.440000,38.800000,12.940000
1362,38.460000,38.460000,12.940000
1363,38.960000,38.960000,12.940000
1364,37.240000,37.240000,12.940000
1365,33.920000,33.920000,12.940000
1366,42.480000,42.480000,12.940000
1367,34.680000,34.680000,12.940000
1368,32.180000,33.360000,12.900000
1369,31.360000,37.320000,12.900000
1370,35.340000,42.660000,12.940000
1371,44.880000,44.880000,12.940000
1372,42.680000,45.900000,12.920000
1373,45.360000,45.360000,12.920000
1374,35.440000,35.440000,12.920000
1375,35.040000,44.860000,12.880000
1376,36.680000,36.680000,12.880000
1377,39.640000,39.640000,12.880000
1378,30.680000,33.600000,12.860000
1379,43.600000,43.600000,12.860000
1380,41.080000,42.060000,12.900000
1381,45.700000,45.700000,12.900000
1382,37.780000,41.340000,12.900000
1383,38.620000,38.620000,12.900000
1384,38.700000,45.040000,12.900000
1385,32.840000,43.180000,12.900000
1386,31.080000,36.820000,12.880000
1387,38.920000,38.920000,12.880000
1388,34.780000,34.780000,12.880000
1389,38.760000,38.760000,12.880000
1390,44.900000,44.900000,12.880000
1391,42.020000,42.020000,12.880000
1392,37.500000,40.800000,12.900000
1393,32.140000,32.140000,12.900000
1394,31.900000,45.140000,12.900000
1395,39.360000,39.360000,12.900000
1396,31.660000,37.920000,12.880000
1397,31.780000,44.640000,12.860000
1398,43.660000,43.660000,12.860000
1399,38.240000,42.560000,12.820000
1400,39.260000,40.480000,12.820000
1401,32.480000,35.240000,12.820000
1402,39.560000,39.560000,12.820000
1403,39.700000,39.700000,12.820000
1404,37.180000,37.180000,12.820000
1405,30.840000,44.920000,12.800000
1406,42.100000,42.100000,12.800000
1407,35.940000,43.620000,12.820000
1408,42.520000,46.480000,12.800000
1409,40.360000,40.360000,12.800000
1410,34.720000,34.720000,12.800000
1411,35.860000,37.700000,12.780000
1412,30.840000,30.840000,12.780000
1413,41.500000,41.500000,12.780000
1414,41.820000,41.820000,12.780000
1415,39.020000,39.020000,12.780000
1416,32.940000,42.680000,12.740000
1417,36.640000,36.640000,12.740000
1418,38.680000,40.000000,12.800000
1419,38.040000,38.040000,12.800000
1420,42.720000,42.720000,12.800000
1421,45.360000,45.360000,12.800000
1422,31.760000,32.480000,12.820000
1423,38.480000,38.480000,12.820000
1424,41.640000,41.640000,12.820000
1425,37.560000,43.480000,12.820000
1426,32.820000,39.040000,12.820000
1427,34.340000,35.860000,12.840000
1428,46.900000,46.900000,12.840000
1429,34.700000,39.200000,12.840000
1430,28.280000,35.340000,12.860000
1431,37.720000,40.600000,12.900000
1432,42.320000,42.320000,12.900000
1433,37.200000,40.100000,12.840000
1434,41.400000,41.400000,12.840000
1435,40.120000,40.120000,12.840000
1436,35.960000,35.960000,12.840000
1437,37.320000,41.660000,12.880000
1438,37.460000,44.400000,12.900000
1439,44.080000,44.080000,12.900000
1440,40.600000,41.860000,12.980000
1441,36.980000,36.980000,12.980000
1442,36.060000,36.060000,12.980000
1443,36.400000,37.320000,12.940000
1444,37.120000,41.600000,12.940000
1445,35.340000,44.300000,12.900000
1446,34.720000,34.720000,12.900000
1447,33.000000,35.920000,12.920000
1448,30.180000,33.720000,12.900000
1449,41.700000,41.700000,12.900000
1450,33.780000,41.240000,12.880000
1451,37.840000,40.200000,12.900000
1452,41.080000,42.940000,12.900000
1453,35.540000,39.940000,12.880000
1454,34.000000,38.340000,12.880000
1455,33.780000,33.780000,12.880000
1456,35.060000,40.500000,12.900000
1457,43.800000,43.800000,12.900000
1458,30.220000,33.840000,12.920000
1459,35.720000,35.720000,12.920000
1460,30.060000,36.980000,12.960000
1461,37.980000,37.980000,12.960000
1462,36.860000,38.080000,12.940000
1463,36.620000,39.960000,12.920000
1464,46.300000,46.300000,12.920000
1465,31.760000,40.340000,12.900000
1466,32.380000,36.840000,12.940000
1467,34.140000,34.140000,12.940000
1468,36.760000,36.760000,12.940000
1469,44.640000,44.640000,12.940000
1470,37.260000,40.000000,12.900000
1471,36.440000,36.440000,12.900000
1472,37.680000,37.680000,12.900000
1473,42.680000,42.680000,12.900000
1474,46.460000,46.460000,12.900000
1475,34.420000,39.160000,12.880000
1476,39.040000,41.220000,12.920000
1477,38.100000,39.760000,12.940000
1478,42.200000,42.200000,12.940000
1479,37.220000,39.260000,12.960000
1480,33.840000,33.840000,12.960000
1481,41.140000,41.140000,12.960000
1482,39.900000,39.900000,12.960000
1483,37.200000,37.280000,13.000000
1484,29.700000,29.700000,13.000000
1485,36.640000,36.640000,13.000000
1486,42.420000,42.420000,13.000000
1487,37.380000,37.380000,13.000000
1488,42.580000,42.580000,13.000000
1489,40.260000,40.260000,13.000000
1490,40.720000,40.720000,13.000000
1491,41.560000,41.560000,13.000000
1492,40.880000,40.880000,13.000000
1493,41.760000,41.760000,13.000000
1494,30.180000,44.040000,12.980000
1495,42.160000,42.160000,12.980000
1496,35.860000,35.860000,12.980000
1497,36.220000,36.220000,12.980000
1498,35.720000,43.840000,12.960000
1499,37.300000,37.840000,12.940000
1500,36.480000,36.480000,12.940000
1501,41.820000,41.820000,12.940000
1502,38.960000,38.960000,12.940000
1503,42.340000,42.340000,12.940000
1504,30.360000,37.720000,12.920000
1505,33.300000,37.120000,12.920000
1506,34.620000,35.240000,12.940000
1507,33.060000,41.920000,12.940000
1508,41.300000,41.300000,12.940000
1509,43.740000,43.740000,12.940000
1510,37.920000,37.920000,12.940000
1511,30.380000,41.300000,12.960000
1512,35.080000,39.440000,12.940000
1513,33.680000,37.800000,12.920000
1514,38.300000,38.840000,12.940000
1515,37.000000,44.000000,12.920000
1516,33.960000,42.900000,12.900000
1517,31.540000,35.220000,12.940000
1518,37.200000,37.240000,12.940000
1519,41.020000,41.020000,12.940000
1520,43.260000,43.260000,12.940000
1521,35.800000,35.800000,12.940000
1522,36.000000,41.140000,12.920000
1523,41.160000,41.160000,12.920000
1524,45.960000,45.960000,12.920000
1525,42.940000,44.360000,12.920000
1526,38.860000,38.860000,12.920000
1527,30.960000,34.740000,12.860000
1528,32.860000,38.120000,12.880000
1529,34.440000,36.340000,12.880000
1530,35.560000,35.560000,12.880000
1531,38.160000,43.540000,12.880000
1532,38.080000,38.080000,12.880000
1533,41.540000,41.540000,12.880000
1534,38.540000,45.680000,12.880000
1535,32.540000,40.880000,12.880000
1536,37.920000,37.920000,12.880000
1537,38.980000,39.340000,12.880000
1538,37.520000,37.520000,12.880000
1539,40.540000,40.540000,12.880000
1540,41.940000,41.940000,12.880000
1541,33.540000,42.100000,12.880000
1542,43.060000,43.060000,12.880000
1543,47.920000,47.920000,12.880000
1544,39.960000,39.960000,12.880000
1545,36.860000,39.900000,12.840000
1546,36.380000,36.380000,12.840000
1547,34.800000,34.800000,12.840000
1548,33.340000,34.200000,12.820000
1549,45.480000,45.480000,12.820000
1550,45.220000,45.220000,12.820000
1551,39.620000,39.620000,12.820000
1552,37.000000,40.160000,12.820000
1553,41.080000,41.080000,12.820000
1554,38.200000,38.200000,12.820000
1555,36.940000,36.940000,12.820000
1556,43.720000,44.480000,12.800000
1557,38.600000,38.600000,12.800000
1558,31.300000,38.960000,12.780000
1559,33.180000,38.560000,12.780000
1560,36.640000,37.360000,12.800000
1561,43.560000,45.440000,12.820000
1562,35.280000,38.840000,12.840000
1563,34.400000,39.320000,12.780000
1564,33.820000,46.020000,12.760000
1565,37.160000,37.160000,12.760000
1566,36.400000,37.940000,12.760000
1567,38.160000,42.640000,12.800000
1568,41.080000,41.080000,12.800000
1569,38.620000,38.620000,12.800000
1570,31.060000,31.060000,12.800000
1571,34.760000,34.920000,12.700000
1572,38.360000,38.360000,12.700000
1573,38.180000,39.160000,12.680000
1574,36.340000,36.340000,12.680000
1575,31.260000,45.880000,12.640000
1576,39.920000,39.920000,12.640000
1577,34.000000,37.240000,12.660000
1578,34.200000,41.040000,12.700000
1579,29.640000,35.980000,12.700000
1580,43.940000,43.940000,12.700000
1581,40.420000,44.300000,12.680000
1582,43.540000,44.360000,12.700000
1583,38.060000,38.660000,12.680000
1584,40.560000,40.560000,12.680000
1585,30.180000,32.060000,12.620000
1586,33.920000,34.800000,12.600000
1587,46.720000,46.720000,12.600000
1588,32.020000,39.780000,12.600000
1589,31.560000,36.580000,12.600000
1590,41.180000,41.180000,12.600000
1591,33.560000,45.440000,12.640000
1592,39.520000,39.520000,12.640000
1593,39.240000,39.240000,12.640000
1594,36.200000,36.200000,12.640000
1595,35.780000,35.780000,12.640000
1596,35.520000,47.560000,12.580000
1597,37.440000,37.440000,12.580000
1598,36.200000,41.100000,12.520000
1599,34.760000,41.360000,12.500000
1600,39.320000,46.700000,12.460000
1601,42.860000,42.860000,12.460000
1602,34.600000,40.580000,12.460000
1603,38.400000,38.400000,12.460000
1604,39.100000,39.100000,12.460000
1605,42.120000,42.120000,12.460000
1606,29.420000,39.540000,12.480000
1607,31.860000,31.860000,12.480000
